Species,humanPer,mousePer,reduced_pct,mouse
Bacteroides thetaiotaomicron,2.36503343,2.792457362,0.239674676,ERR1762880
Paraprevotella clara,2.325117254,5.344703339,1.2008064,ERR1762880
Bacteroides massiliensis,2.16545255,0.906797982,-1.255815474,ERR1762880
Alistipes putredinis,1.596647041,0.390343502,-2.032229263,ERR1762880
[Eubacterium] siraeum,1.387087117,0.126110978,-3.459292631,ERR1762880
Roseburia hominis,1.197485281,0.642565458,-0.89809259,ERR1762880
Bacteroides uniformis,1.117652929,4.13163584,1.886240852,ERR1762880
Alistipes finegoldii,1.027841533,1.471294739,0.517468431,ERR1762880
Butyricicoccus desmolans,0.748428301,0.25822724,-1.535222916,ERR1762880
Oscillibacter valericigenes,0.688554037,0.16814797,-2.033838515,ERR1762880
[Clostridium] leptum,0.488973156,0.654576027,0.4208055,ERR1762880
Blautia luti,0.478994112,0.246216671,-0.960079477,ERR1762880
Sutterella parvirubra,0.439077936,0.144126832,-1.607138099,ERR1762880
Bacteroides fragilis,0.429098892,12.90535671,4.910516032,ERR1762880
Coprococcus comes,0.419119848,3.411001681,3.024760716,ERR1762880
Alistipes shahii,0.389182716,0.264232525,-0.558639581,ERR1762880
Bifidobacterium catenulatum,0.369224628,0.504443911,0.450195076,ERR1762880
Sutterella stercoricanis,0.339287496,0.114100408,-1.572204309,ERR1762880
Bacteroides xylanisolvens,0.29937132,0.114100408,-1.391632063,ERR1762880
Dorea formicigenerans,0.269434188,0.156137401,-0.787116765,ERR1762880
Collinsella aerofaciens,0.239497056,0.210184963,-0.188348464,ERR1762880
Odoribacter splanchnicus,0.239497056,0.312274802,0.382808237,ERR1762880
Ruminiclostridium thermocellum,0.239497056,0.228200817,-0.069703968,ERR1762880
[Clostridium] saccharolyticum,0.229518012,0.396348787,0.788163183,ERR1762880
Butyricimonas virosa,0.219538968,0.972856113,2.147749404,ERR1762880
Parabacteroides distasonis,0.189601836,0.618544319,1.705904033,ERR1762880
Parasutterella excrementihominis,0.179622792,0.456401633,1.345333531,ERR1762880
Streptococcus salivarius,0.169643748,0.270237809,0.671721274,ERR1762880
Clavibacter michiganensis,0.159664704,0.858755705,2.427202356,ERR1762880
Bacteroides luti,0.14968566,1.423252462,3.249183673,ERR1762880
Parabacteroides goldsteinii,0.14968566,0.438385779,1.550264983,ERR1762880
Bacteroides caccae,0.129727572,0.810713428,2.643706898,ERR1762880
Prevotella copri,36.20397166,9.424839431,-1.941608028,ERR1762881
Faecalibacterium prausnitzii,11.96487377,0.801039186,-3.900788546,ERR1762881
Blautia obeum,5.47849516,17.34141589,1.662370125,ERR1762881
Ruminococcus callidus,4.191198483,5.809338241,0.471010986,ERR1762881
Bacteroides thetaiotaomicron,2.36503343,3.976329653,0.749576791,ERR1762881
Paraprevotella clara,2.325117254,4.777368839,1.038912793,ERR1762881
Bacteroides massiliensis,2.16545255,2.648480912,0.290496551,ERR1762881
Alistipes putredinis,1.596647041,1.479396695,-0.110036465,ERR1762881
[Eubacterium] siraeum,1.387087117,0.534026124,-1.377076176,ERR1762881
Roseburia hominis,1.197485281,1.746409757,0.544384173,ERR1762881
Bacteroides uniformis,1.117652929,2.280435881,1.028837357,ERR1762881
Alistipes finegoldii,1.027841533,3.312405283,1.688261347,ERR1762881
Butyricicoccus desmolans,0.748428301,0.880421448,0.234330178,ERR1762881
Oscillibacter valericigenes,0.688554037,0.252579924,-1.446829909,ERR1762881
[Clostridium] leptum,0.488973156,1.472180126,1.590127029,ERR1762881
Blautia luti,0.478994112,0.786606047,0.715633355,ERR1762881
Bacteroides fragilis,0.429098892,12.54961391,4.870188993,ERR1762881
Coprococcus comes,0.419119848,7.072237858,4.076732047,ERR1762881
Alistipes shahii,0.389182716,0.851555171,1.129652361,ERR1762881
Coprococcus eutactus,0.379203672,0.1876308,-1.015076264,ERR1762881
Dorea formicigenerans,0.269434188,0.57010897,1.081304777,ERR1762881
Collinsella aerofaciens,0.239497056,1.190733925,2.313771244,ERR1762881
Odoribacter splanchnicus,0.239497056,0.238146785,-0.00815685,ERR1762881
Ruminiclostridium thermocellum,0.239497056,0.642274663,1.423182461,ERR1762881
[Clostridium] saccharolyticum,0.229518012,0.627841524,1.451793071,ERR1762881
Butyricimonas virosa,0.219538968,2.273219312,3.372187931,ERR1762881
Parabacteroides distasonis,0.189601836,0.137114816,-0.467588469,ERR1762881
Parasutterella excrementihominis,0.179622792,0.519592985,1.532411531,ERR1762881
Streptococcus salivarius,0.169643748,0.613408386,1.854339626,ERR1762881
[Clostridium] clariflavum,0.159664704,0.252579924,0.661694548,ERR1762881
Clavibacter michiganensis,0.159664704,2.525799235,3.983622643,ERR1762881
Bacteroides luti,0.14968566,0.216497077,0.532411531,ERR1762881
Christensenella minuta,0.14968566,0.202063939,0.432875857,ERR1762881
Parabacteroides goldsteinii,0.14968566,0.591758678,1.98307294,ERR1762881
Alistipes timonensis,0.119748528,0.129898246,0.117374032,ERR1762881
Prevotella copri,36.20397166,10.7785438,-1.747985692,ERR1762882
Faecalibacterium prausnitzii,11.96487377,0.504456028,-4.567932846,ERR1762882
[Eubacterium] eligens,6.905498453,0.100891206,-6.096873225,ERR1762882
Blautia obeum,5.47849516,20.07734992,1.873717284,ERR1762882
Ruminococcus callidus,4.191198483,4.792332268,0.193365093,ERR1762882
Bacteroides thetaiotaomicron,2.36503343,3.110812174,0.395430714,ERR1762882
Paraprevotella clara,2.325117254,4.237430637,0.865886281,ERR1762882
Bacteroides massiliensis,2.16545255,1.126618463,-0.94266954,ERR1762882
Alistipes putredinis,1.596647041,0.70623844,-1.17681817,ERR1762882
[Eubacterium] siraeum,1.387087117,0.319488818,-2.118221057,ERR1762882
Roseburia hominis,1.197485281,1.109803262,-0.109703974,ERR1762882
Bacteroides uniformis,1.117652929,1.950563309,0.803418575,ERR1762882
Alistipes finegoldii,1.027841533,2.707247352,1.397208853,ERR1762882
Butyricicoccus desmolans,0.748428301,0.739868841,-0.01659457,ERR1762882
Oscillibacter valericigenes,0.688554037,0.302673617,-1.185806953,ERR1762882
[Clostridium] leptum,0.488973156,1.143433664,1.225545499,ERR1762882
Blautia luti,0.478994112,0.588532033,0.297113018,ERR1762882
Bacteroides fragilis,0.429098892,17.47099378,5.347507686,ERR1762882
Coprococcus comes,0.419119848,10.57676139,4.657391286,ERR1762882
Alistipes shahii,0.389182716,0.605347234,0.637315285,ERR1762882
Coprococcus eutactus,0.379203672,0.269043215,-0.495135011,ERR1762882
Bacteroides xylanisolvens,0.29937132,0.168152009,-0.832169999,ERR1762882
Dorea formicigenerans,0.269434188,0.134521608,-1.002095,ERR1762882
Collinsella aerofaciens,0.239497056,1.092988061,2.190197814,ERR1762882
Odoribacter splanchnicus,0.239497056,0.269043215,0.167830001,ERR1762882
Ruminiclostridium thermocellum,0.239497056,0.285858416,0.255292843,ERR1762882
[Clostridium] saccharolyticum,0.229518012,0.521271229,1.183426856,ERR1762882
Butyricimonas virosa,0.219538968,1.698335295,2.951572366,ERR1762882
Parabacteroides distasonis,0.189601836,0.53808643,1.504864989,ERR1762882
Parasutterella excrementihominis,0.179622792,0.72305364,2.009132255,ERR1762882
Streptococcus salivarius,0.169643748,0.53808643,1.665329661,ERR1762882
[Clostridium] clariflavum,0.159664704,0.521271229,1.706988812,ERR1762882
Clavibacter michiganensis,0.159664704,0.72305364,2.179057257,ERR1762882
Bacteroides luti,0.14968566,1.126618463,2.911991097,ERR1762882
Christensenella minuta,0.14968566,0.134521608,-0.154098094,ERR1762882
Parabacteroides goldsteinii,0.14968566,0.35311922,1.238219329,ERR1762882
Bacteroides caccae,0.129727572,0.35311922,1.444670207,ERR1762882
Prevotella copri,36.20397166,0.703549728,-5.685351763,ERR1762883
Faecalibacterium prausnitzii,11.96487377,0.24517642,-5.60884113,ERR1762883
Blautia obeum,5.47849516,32.53384501,2.570089766,ERR1762883
Ruminococcus callidus,4.191198483,8.229399851,0.973424377,ERR1762883
Bacteroides thetaiotaomicron,2.36503343,2.824858757,0.256318158,ERR1762883
Paraprevotella clara,2.325117254,3.571047863,0.619043998,ERR1762883
Bacteroides massiliensis,2.16545255,1.279181324,-0.759447779,ERR1762883
Alistipes putredinis,1.596647041,0.970045837,-0.718920597,ERR1762883
[Eubacterium] siraeum,1.387087117,0.159897665,-3.116837619,ERR1762883
Roseburia hominis,1.197485281,0.682230039,-0.811677738,ERR1762883
Bacteroides uniformis,1.117652929,1.471058523,0.396382393,ERR1762883
Alistipes finegoldii,1.027841533,1.26852148,0.303530094,ERR1762883
Butyricicoccus desmolans,0.748428301,0.980705682,0.389956123,ERR1762883
[Clostridium] leptum,0.488973156,1.065984437,1.124359203,ERR1762883
Blautia coccoides,0.478994112,0.106598444,-2.167821548,ERR1762883
Blautia luti,0.478994112,0.703549728,0.554644476,ERR1762883
Bacteroides fragilis,0.429098892,11.36339409,4.726939826,ERR1762883
Coprococcus comes,0.419119848,7.760366699,4.210690075,ERR1762883
Alistipes shahii,0.389182716,0.447713463,0.202128062,ERR1762883
Coprococcus eutactus,0.379203672,0.287815798,-0.397827153,ERR1762883
Bifidobacterium catenulatum,0.369224628,0.127918132,-1.529278007,ERR1762883
Bacteroides xylanisolvens,0.29937132,0.692889884,1.210690075,ERR1762883
Dorea formicigenerans,0.269434188,0.255836265,-0.074712144,ERR1762883
Collinsella aerofaciens,0.239497056,0.948726149,1.985983788,ERR1762883
Odoribacter splanchnicus,0.239497056,0.266496109,0.154106547,ERR1762883
Ruminiclostridium thermocellum,0.239497056,0.692889884,1.53261817,ERR1762883
[Clostridium] saccharolyticum,0.229518012,0.24517642,0.095212858,ERR1762883
Butyricimonas virosa,0.219538968,0.810148172,1.883708753,ERR1762883
Parasutterella excrementihominis,0.179622792,0.149237821,-0.267357222,ERR1762883
Streptococcus salivarius,0.169643748,0.660910351,1.961946327,ERR1762883
[Clostridium] clariflavum,0.159664704,0.469033152,1.554644476,ERR1762883
Clavibacter michiganensis,0.159664704,0.831467861,2.380615077,ERR1762883
Christensenella minuta,0.14968566,0.223856732,0.580639685,ERR1762883
Parabacteroides goldsteinii,0.14968566,0.351774864,1.232716382,ERR1762883
Bacteroides caccae,0.129727572,2.931457201,4.498060948,ERR1762883
Alistipes timonensis,0.119748528,0.127918132,0.095212858,ERR1762883
Prevotella copri,36.20397166,19.85672711,-0.866520123,ERR1762885
[Eubacterium] eligens,6.905498453,1.108126259,-2.639623284,ERR1762885
Blautia obeum,5.47849516,2.143496754,-1.353813434,ERR1762885
Ruminococcus callidus,4.191198483,0.285426461,-3.876171853,ERR1762885
Bacteroides thetaiotaomicron,2.36503343,3.195657041,0.43425201,ERR1762885
Paraprevotella clara,2.325117254,6.206626371,1.416505829,ERR1762885
Bacteroides massiliensis,2.16545255,0.330199239,-2.71325986,ERR1762885
Alistipes putredinis,1.596647041,1.533467652,-0.058247689,ERR1762885
Bacteroides uniformis,1.117652929,17.66845758,3.982631946,ERR1762885
Alistipes finegoldii,1.027841533,0.699574659,-0.555067919,ERR1762885
Butyricicoccus desmolans,0.748428301,0.374972017,-0.997081177,ERR1762885
Oscillibacter valericigenes,0.688554037,0.850682785,0.30505138,ERR1762885
[Clostridium] leptum,0.488973156,0.912245355,0.899666633,ERR1762885
Bacteroides fragilis,0.429098892,16.47638236,5.262945524,ERR1762885
Coprococcus comes,0.419119848,0.257443474,-0.703107144,ERR1762885
Alistipes shahii,0.389182716,0.279829863,-0.475897706,ERR1762885
Bacteroides xylanisolvens,0.29937132,0.610029102,1.026942052,ERR1762885
Odoribacter splanchnicus,0.239497056,0.24625028,0.040117441,ERR1762885
Ruminiclostridium thermocellum,0.239497056,0.106335348,-1.171386664,ERR1762885
[Clostridium] saccharolyticum,0.229518012,2.484889187,3.436502233,ERR1762885
Butyricimonas virosa,0.219538968,4.046339825,4.204068541,ERR1762885
Parabacteroides distasonis,0.189601836,0.235057085,0.310038232,ERR1762885
Parasutterella excrementihominis,0.179622792,2.065144392,3.523200328,ERR1762885
Clavibacter michiganensis,0.159664704,0.111931945,-0.512423582,ERR1762885
Bacteroides luti,0.14968566,0.660398478,2.141400777,ERR1762885
Parabacteroides goldsteinii,0.14968566,0.985001119,2.718189346,ERR1762885
Bacteroides caccae,0.129727572,2.899037385,4.482016893,ERR1762885
Alistipes timonensis,0.119748528,0.162301321,0.438666818,ERR1762885
Prevotella copri,36.20397166,9.956603619,-1.862422372,ERR1762886
[Eubacterium] eligens,6.905498453,3.357078523,-1.040539273,ERR1762886
Blautia obeum,5.47849516,1.179071481,-2.216128482,ERR1762886
Ruminococcus callidus,4.191198483,0.679603701,-2.624597231,ERR1762886
Bacteroides thetaiotaomicron,2.36503343,2.587406862,0.129646355,ERR1762886
Paraprevotella clara,2.325117254,5.911733399,1.346277738,ERR1762886
Alistipes putredinis,1.596647041,1.61303529,0.01473258,ERR1762886
Bacteroides uniformis,1.117652929,17.53050029,3.971323014,ERR1762886
Alistipes finegoldii,1.027841533,0.695979694,-0.562500735,ERR1762886
Butyricicoccus desmolans,0.748428301,0.171947924,-2.121892412,ERR1762886
Oscillibacter valericigenes,0.688554037,0.753295669,0.129646355,ERR1762886
[Clostridium] leptum,0.488973156,0.974371571,0.994716775,ERR1762886
Bacteroides fragilis,0.429098892,20.48636699,5.577210175,ERR1762886
Coprococcus comes,0.419119848,0.131007942,-1.677708567,ERR1762886
Alistipes shahii,0.389182716,0.302955867,-0.361339998,ERR1762886
Bacteroides xylanisolvens,0.29937132,1.391959388,2.217109196,ERR1762886
Odoribacter splanchnicus,0.239497056,0.343895849,0.521963778,ERR1762886
[Clostridium] saccharolyticum,0.229518012,2.54646688,3.47181767,ERR1762886
Butyricimonas virosa,0.219538968,3.471710472,3.983097692,ERR1762886
Parabacteroides distasonis,0.189601836,0.229263899,0.274036264,ERR1762886
Parasutterella excrementihominis,0.179622792,1.784983215,3.312868179,ERR1762886
Anaerotruncus colihominis,0.159664704,0.122819946,-0.378500549,ERR1762886
Clavibacter michiganensis,0.159664704,0.122819946,-0.378500549,ERR1762886
Bacteroides luti,0.14968566,0.524031769,1.80771826,ERR1762886
Parabacteroides goldsteinii,0.14968566,1.007123557,2.750232765,ERR1762886
Bacteroides caccae,0.129727572,4.036682224,4.959612974,ERR1762886
Alistipes timonensis,0.119748528,0.253827888,1.083842665,ERR1762886
Prevotella copri,36.20397166,12.38191485,-1.54791353,ERR1762887
[Eubacterium] eligens,6.905498453,7.926534558,0.19894471,ERR1762887
Blautia obeum,5.47849516,0.707412452,-2.953156147,ERR1762887
Ruminococcus callidus,4.191198483,0.123028253,-5.090301282,ERR1762887
Bacteroides thetaiotaomicron,2.36503343,2.574805571,0.122602919,ERR1762887
Paraprevotella clara,2.325117254,4.776132519,1.038539394,ERR1762887
Bacteroides massiliensis,2.16545255,0.123028253,-4.137606996,ERR1762887
Alistipes putredinis,1.596647041,1.208313195,-0.402050973,ERR1762887
Bacteroides uniformis,1.117652929,15.29944198,3.77493488,ERR1762887
Alistipes finegoldii,1.027841533,0.514082341,-0.999546494,ERR1762887
Butyricicoccus desmolans,0.748428301,0.193330111,-1.952797758,ERR1762887
Oscillibacter valericigenes,0.688554037,0.628322861,-0.132063806,ERR1762887
[Clostridium] leptum,0.488973156,0.786502043,0.685695247,ERR1762887
Bacteroides fragilis,0.429098892,16.93396019,5.302465416,ERR1762887
Coprococcus comes,0.419119848,0.105452788,-1.990765608,ERR1762887
Eggerthella sp. YY7918,0.409140804,0.105452788,-1.95600019,ERR1762887
Alistipes shahii,0.389182716,0.32075223,-0.278988346,ERR1762887
Bacteroides xylanisolvens,0.29937132,1.344523046,2.167086561,ERR1762887
Odoribacter splanchnicus,0.239497056,0.426205018,0.831539655,ERR1762887
[Clostridium] saccharolyticum,0.229518012,2.834043675,3.626182708,ERR1762887
Butyricimonas virosa,0.219538968,2.970253526,3.758037132,ERR1762887
Parabacteroides distasonis,0.189601836,0.505294609,1.414151851,ERR1762887
Parasutterella excrementihominis,0.179622792,1.849817655,3.364340736,ERR1762887
Anaerotruncus colihominis,0.159664704,0.184542379,0.208906737,ERR1762887
Clavibacter michiganensis,0.159664704,0.20651171,0.371178166,ERR1762887
Bacteroides luti,0.14968566,0.993013753,2.729877681,ERR1762887
Parabacteroides goldsteinii,0.14968566,0.909530296,2.603185676,ERR1762887
Bacteroides caccae,0.129727572,4.231293115,5.027541584,ERR1762887
Alistipes timonensis,0.119748528,0.118634386,-0.013485685,ERR1762887
Prevotella copri,36.20397166,11.47618434,-1.657504926,ERR1762888
[Eubacterium] eligens,6.905498453,29.63965125,2.101711012,ERR1762888
Blautia obeum,5.47849516,0.304943521,-4.167165697,ERR1762888
Ruminococcus callidus,4.191198483,3.186874544,-0.395220619,ERR1762888
Bacteroides thetaiotaomicron,2.36503343,3.229824335,0.449595125,ERR1762888
Paraprevotella clara,2.325117254,3.277069106,0.495102624,ERR1762888
Bacteroides massiliensis,2.16545255,0.893355667,-1.277361992,ERR1762888
Alistipes putredinis,1.596647041,0.93201048,-0.77662734,ERR1762888
Roseburia hominis,1.197485281,0.446677834,-1.422701355,ERR1762888
Bacteroides uniformis,1.117652929,10.30365503,3.204612043,ERR1762888
Alistipes finegoldii,1.027841533,0.412318,-1.317788504,ERR1762888
Butyricicoccus desmolans,0.748428301,0.188979083,-1.98563755,ERR1762888
Oscillibacter valericigenes,0.688554037,0.317828459,-1.115321569,ERR1762888
[Clostridium] leptum,0.488973156,0.554052313,0.180266934,ERR1762888
Bacteroides fragilis,0.429098892,11.03380149,4.684475943,ERR1762888
Alistipes shahii,0.389182716,0.227633896,-0.773732242,ERR1762888
Bacteroides xylanisolvens,0.29937132,0.785981188,1.392558765,ERR1762888
Odoribacter splanchnicus,0.239497056,0.240518833,0.006141944,ERR1762888
[Clostridium] saccharolyticum,0.229518012,1.49894773,2.707270792,ERR1762888
Butyricimonas virosa,0.219538968,2.353648585,3.422349987,ERR1762888
Parabacteroides distasonis,0.189601836,0.133144354,-0.509981681,ERR1762888
Parasutterella excrementihominis,0.179622792,1.589142293,3.145205981,ERR1762888
Clavibacter michiganensis,0.159664704,0.146029292,-0.128787636,ERR1762888
Bacteroides luti,0.14968566,0.425202938,1.506215547,ERR1762888
Parabacteroides goldsteinii,0.14968566,0.554052313,1.888086182,ERR1762888
Bacteroides caccae,0.129727572,2.667182064,4.361759262,ERR1762888
Alistipes timonensis,0.119748528,0.124554396,0.056768017,ERR1762888
Prevotella copri,36.20397166,7.092575375,-2.35176649,ERR1762889
[Eubacterium] eligens,6.905498453,5.425687342,-0.347939641,ERR1762889
Blautia obeum,5.47849516,0.889892416,-2.62207683,ERR1762889
Ruminococcus callidus,4.191198483,0.232434586,-4.172466182,ERR1762889
Bacteroides thetaiotaomicron,2.36503343,5.445610307,1.203233169,ERR1762889
