Genus,humanPer,mousePer,reduced_pct,mouse
Eggerthella,0.270310857,1.649484536,2.609323886,ERR1763018
Christensenella,0.195224508,0.134260369,-0.540100663,ERR1763018
Odoribacter,0.180207238,0.594581635,1.722217943,ERR1763018
Bacteroides,15.52785704,64.6366113,2.057492824,ERR1763019
Ruminiclostridium,4.355008259,1.920203884,-1.181415953,ERR1763019
Blautia,4.144766481,2.80340979,-0.564108175,ERR1763019
Parabacteroides,4.129749212,3.994199842,-0.048147656,ERR1763019
Alistipes,3.348851179,6.916249231,1.046323593,ERR1763019
Ruminococcus,2.898333083,0.536075226,-2.434716032,ERR1763019
Oscillibacter,2.718125845,0.483346516,-2.491482506,ERR1763019
Lachnoclostridium,1.291485208,3.436154319,1.41176371,ERR1763019
Akkermansia,0.780898033,4.169962211,2.416828227,ERR1763019
Parasutterella,0.645742604,2.157483083,1.740318127,ERR1763019
Porphyromonas,0.615708064,0.325160383,-0.921094971,ERR1763019
Butyricicoccus,0.405466286,0.85684155,1.079446479,ERR1763019
[Eubacterium] sulci[genus],0.270310857,0.263643554,-0.036030738,ERR1763019
Anaerotruncus,0.270310857,0.51410493,0.927443386,ERR1763019
Eggerthella,0.270310857,2.170665261,3.005445898,ERR1763019
Christensenella,0.195224508,0.127427718,-0.615455055,ERR1763019
Odoribacter,0.180207238,1.03260392,2.518558114,ERR1763019
Bacteroides,15.52785704,60.34111514,1.958282618,ERR1763020
Ruminiclostridium,4.355008259,1.541251133,-1.4985735,ERR1763020
Blautia,4.144766481,4.584088849,0.145344185,ERR1763020
Parabacteroides,4.129749212,4.170444243,0.014146897,ERR1763020
Alistipes,3.348851179,8.482547597,1.340831355,ERR1763020
Ruminococcus,2.898333083,0.878286491,-1.722459883,ERR1763020
Oscillibacter,2.718125845,0.509972801,-2.414120042,ERR1763020
Lachnoclostridium,1.291485208,4.425430644,1.776786733,ERR1763020
Akkermansia,0.780898033,4.011786038,2.361038581,ERR1763020
Parasutterella,0.645742604,2.765185857,2.098345332,ERR1763020
Porphyromonas,0.615708064,0.322982774,-0.930789241,ERR1763020
Butyricicoccus,0.405466286,0.747960109,0.883379366,ERR1763020
[Eubacterium] sulci[genus],0.270310857,0.249320036,-0.116620634,ERR1763020
Anaerotruncus,0.270310857,0.492973708,0.866891244,ERR1763020
Eggerthella,0.270310857,0.917951043,1.763797751,ERR1763020
Christensenella,0.195224508,0.130326383,-0.583005013,ERR1763020
Odoribacter,0.180207238,1.036944696,2.524610087,ERR1763020
Bacteroides,24.19006479,51.84341637,1.099746158,ERR1763021
Ruminococcus,18.67530598,0.441281139,-5.403289985,ERR1763021
Alistipes,9.748020158,8.797153025,-0.148072527,ERR1763021
Ruminiclostridium,5.860331174,3.017793594,-0.957488061,ERR1763021
Blautia,4.924406048,2.647686833,-0.895217235,ERR1763021
Oscillibacter,4.478041757,0.640569395,-2.805441205,ERR1763021
Clostridium,4.017278618,1.081850534,-1.89271733,ERR1763021
Eubacterium,3.873290137,1.651245552,-1.230004899,ERR1763021
Paraprevotella,3.239740821,5.893238434,0.863182235,ERR1763021
Peptoniphilus,2.822174226,1.523131673,-0.889766389,ERR1763021
Anaerotruncus,1.339092873,0.498220641,-1.426399325,ERR1763021
Butyricicoccus,1.267098632,1.338078292,0.078633702,ERR1763021
Parabacteroides,1.180705544,2.291814947,0.956841342,ERR1763021
Odoribacter,0.849532037,1.252669039,0.560265038,ERR1763021
Acholeplasma,0.835133189,0.355871886,-1.230648336,ERR1763021
Gordonibacter,0.835133189,0.341637011,-1.289542026,ERR1763021
Lachnoclostridium,0.647948164,5.338078292,3.042370158,ERR1763021
Eggerthella,0.30237581,2.149466192,2.829563785,ERR1763021
[Eubacterium] sulci[genus],0.230381569,0.142348754,-0.694595436,ERR1763021
Tyzzerella,0.143988481,0.270462633,0.909475887,ERR1763021
Hespellia,0.115190785,2.419928826,4.392867405,ERR1763021
Bacteroides,24.19006479,49.27986737,1.02658374,ERR1763022
Ruminococcus,18.67530598,0.393741581,-5.567738993,ERR1763022
Alistipes,9.748020158,9.636307118,-0.01662886,ERR1763022
Ruminiclostridium,5.860331174,1.834006839,-1.675983177,ERR1763022
Blautia,4.924406048,2.321003005,-1.085201335,ERR1763022
Oscillibacter,4.478041757,0.528442648,-3.083049171,ERR1763022
Clostridium,4.017278618,0.870376127,-2.206507632,ERR1763022
Eubacterium,3.873290137,2.061962491,-0.909541485,ERR1763022
Paraprevotella,3.239740821,6.662522018,1.040189994,ERR1763022
Peptoniphilus,2.822174226,1.699305771,-0.731861582,ERR1763022
Anaerotruncus,1.339092873,0.528442648,-1.341437212,ERR1763022
Butyricicoccus,1.267098632,1.233032846,-0.039317598,ERR1763022
Parabacteroides,1.180705544,1.709667392,0.534066467,ERR1763022
Odoribacter,0.849532037,1.419542016,0.740685291,ERR1763022
Acholeplasma,0.835133189,0.352295099,-1.245221896,ERR1763022
Gordonibacter,0.835133189,0.196870791,-2.084757224,ERR1763022
Lachnoclostridium,0.647948164,5.875038856,3.180648086,ERR1763022
Christensenella,0.547156228,0.145062688,-1.915276334,ERR1763022
Eggerthella,0.30237581,1.647497669,2.44586179,ERR1763022
[Eubacterium] sulci[genus],0.230381569,0.352295099,0.612759099,ERR1763022
Hespellia,0.115190785,2.466065693,4.420114021,ERR1763022
Bacteroides,24.19006479,49.67992583,1.038248386,ERR1763023
Ruminococcus,18.67530598,0.768178005,-4.603547413,ERR1763023
Alistipes,9.748020158,10.50284756,0.107599388,ERR1763023
Ruminiclostridium,5.860331174,3.620149221,-0.694933029,ERR1763023
Blautia,4.924406048,0.631318706,-2.963509323,ERR1763023
Oscillibacter,4.478041757,0.520948303,-3.103655865,ERR1763023
Clostridium,4.017278618,0.172177829,-4.544247238,ERR1763023
Eubacterium,3.873290137,1.964593175,-0.979328981,ERR1763023
Paraprevotella,3.239740821,3.558341795,0.135326693,ERR1763023
Peptoniphilus,2.822174226,1.801244978,-0.647812647,ERR1763023
Anaerotruncus,1.339092873,0.43265198,-1.629977112,ERR1763023
Butyricicoccus,1.267098632,1.178755905,-0.104263832,ERR1763023
Parabacteroides,1.180705544,2.233896958,0.919913425,ERR1763023
Odoribacter,0.849532037,1.615822701,0.927528644,ERR1763023
Acholeplasma,0.835133189,0.414992716,-1.008920288,ERR1763023
Gordonibacter,0.835133189,0.194251909,-2.104077521,ERR1763023
Lachnoclostridium,0.647948164,5.89819434,3.186323051,ERR1763023
Christensenella,0.547156228,0.123614851,-2.146100736,ERR1763023
Eggerthella,0.30237581,2.375171074,2.973616795,ERR1763023
[Eubacterium] sulci[genus],0.230381569,0.282548232,0.294471855,ERR1763023
Tyzzerella,0.143988481,0.185422277,0.364861183,ERR1763023
Hespellia,0.115190785,2.887289744,4.647618681,ERR1763023
Bacteroides,24.19006479,50.30790624,1.056370514,ERR1763024
Ruminococcus,18.67530598,0.54628526,-5.095333573,ERR1763024
Alistipes,9.748020158,8.472387763,-0.202340615,ERR1763024
Ruminiclostridium,5.860331174,2.383790226,-1.297724911,ERR1763024
Blautia,4.924406048,3.456495828,-0.510639541,ERR1763024
Oscillibacter,4.478041757,0.536352801,-3.06161379,ERR1763024
Clostridium,4.017278618,0.347636075,-3.530568817,ERR1763024
Eubacterium,3.873290137,2.026221692,-0.934767543,ERR1763024
Paraprevotella,3.239740821,4.479539134,0.46747191,ERR1763024
Peptoniphilus,2.822174226,2.006356774,-0.492228884,ERR1763024
Anaerotruncus,1.339092873,0.387365912,-1.789487115,ERR1763024
Butyricicoccus,1.267098632,1.082638061,-0.226977816,ERR1763024
Parabacteroides,1.180705544,2.949940405,1.321036594,ERR1763024
Odoribacter,0.849532037,1.261422328,0.570311115,ERR1763024
Acholeplasma,0.835133189,0.466825586,-0.839122666,ERR1763024
Gordonibacter,0.835133189,0.129121971,-2.693271799,ERR1763024
Lachnoclostridium,0.647948164,4.976162098,2.941083175,ERR1763024
Christensenella,0.547156228,0.13905443,-1.976303114,ERR1763024
Eggerthella,0.30237581,1.062773143,1.813419041,ERR1763024
[Eubacterium] sulci[genus],0.230381569,0.228446563,-0.012168566,ERR1763024
Tyzzerella,0.143988481,0.168851808,0.229804224,ERR1763024
Hespellia,0.115190785,2.075883989,4.17162861,ERR1763024
Bacteroides,24.19006479,42.14393054,0.800910239,ERR1763025
Ruminococcus,18.67530598,0.559358825,-5.061214012,ERR1763025
Alistipes,9.748020158,10.31056938,0.080942865,ERR1763025
Ruminiclostridium,5.860331174,2.254132576,-1.378409825,ERR1763025
Blautia,4.924406048,7.346802471,0.577166761,ERR1763025
Oscillibacter,4.478041757,0.50091835,-3.160220613,ERR1763025
Clostridium,4.017278618,1.243947237,-1.691293229,ERR1763025
Eubacterium,3.873290137,2.287527133,-0.759770718,ERR1763025
Paraprevotella,3.239740821,5.117715812,0.659621634,ERR1763025
Peptoniphilus,2.822174226,2.696610452,-0.065659928,ERR1763025
Anaerotruncus,1.339092873,0.484221072,-1.467518254,ERR1763025
Butyricicoccus,1.267098632,1.218901319,-0.055947498,ERR1763025
Parabacteroides,1.180705544,1.92018701,0.701597608,ERR1763025
Odoribacter,0.849532037,1.577892803,0.893258937,ERR1763025
Acholeplasma,0.835133189,0.333945567,-1.322393338,ERR1763025
Gordonibacter,0.835133189,0.250459175,-1.737430838,ERR1763025
Lachnoclostridium,0.647948164,4.783770245,2.884197794,ERR1763025
Christensenella,0.547156228,0.10018367,-2.449305451,ERR1763025
Eggerthella,0.30237581,2.446151277,3.016098994,ERR1763025
[Eubacterium] sulci[genus],0.230381569,0.567707464,1.301122403,ERR1763025
Tyzzerella,0.143988481,0.250459175,0.798622063,ERR1763025
Hespellia,0.115190785,2.504591752,4.442478252,ERR1763025
Bacteroides,15.52785704,53.13429607,1.774784623,ERR1763026
Ruminiclostridium,4.355008259,1.914651955,-1.185593292,ERR1763026
Blautia,4.144766481,1.887608849,-1.134730982,ERR1763026
Parabacteroides,4.129749212,4.380983287,0.085200538,ERR1763026
Alistipes,3.348851179,6.241549029,0.898237857,ERR1763026
Ruminococcus,2.898333083,0.394829358,-2.87592223,ERR1763026
Oscillibacter,2.718125845,0.816701823,-1.734730899,ERR1763026
Lachnoclostridium,1.291485208,3.169452107,1.295202348,ERR1763026
Akkermansia,0.780898033,5.27881443,2.757007868,ERR1763026
Parasutterella,0.645742604,2.633998594,2.028223456,ERR1763026
Butyricicoccus,0.405466286,0.708529396,0.805245748,ERR1763026
Eubacterium,0.360414477,2.304072692,2.676457368,ERR1763026
Eggerthella,0.270310857,0.80588458,1.575953767,ERR1763026
Christensenella,0.195224508,0.108172427,-0.851801375,ERR1763026
Odoribacter,0.180207238,0.497593164,1.465309704,ERR1763026
Bacteroides,15.52785704,53.26794939,1.778409003,ERR1763027
Ruminiclostridium,4.355008259,1.819270794,-1.259315154,ERR1763027
Blautia,4.144766481,0.763644531,-2.440317683,ERR1763027
Parabacteroides,4.129749212,4.978662873,0.269704154,ERR1763027
Alistipes,3.348851179,6.595792468,0.977879741,ERR1763027
Ruminococcus,2.898333083,0.576476754,-2.329889064,ERR1763027
Oscillibacter,2.718125845,0.808564797,-1.749176953,ERR1763027
Lachnoclostridium,1.291485208,4.177584787,1.693637989,ERR1763027
Clostridium,1.156329779,0.419255821,-1.463650186,ERR1763027
Akkermansia,0.780898033,3.698435277,2.243708946,ERR1763027
Parasutterella,0.645742604,3.36901999,2.383297869,ERR1763027
Porphyromonas,0.615708064,0.291981732,-1.076368353,ERR1763027
Butyricicoccus,0.405466286,0.606423598,0.580743933,ERR1763027
Eubacterium,0.360414477,1.302687729,1.853762427,ERR1763027
[Eubacterium] sulci[genus],0.270310857,0.262034888,-0.044860552,ERR1763027
Anaerotruncus,0.270310857,0.374335554,0.469712621,ERR1763027
Eggerthella,0.270310857,0.703750842,1.380445283,ERR1763027
Odoribacter,0.180207238,2.582915325,3.841271483,ERR1763027
Bacteroides,15.52785704,43.31047992,1.479857419,ERR1763029
Ruminiclostridium,4.355008259,1.557296768,-1.483631556,ERR1763029
Blautia,4.144766481,2.056807052,-1.01088436,ERR1763029
Parabacteroides,4.129749212,3.819784525,-0.112562916,ERR1763029
Alistipes,3.348851179,4.887365328,0.545390684,ERR1763029
Ruminococcus,2.898333083,0.489715965,-2.565206268,ERR1763029
Oscillibacter,2.718125845,0.636630754,-2.094083495,ERR1763029
Tyzzerella,2.372728638,0.13712047,-4.113031247,ERR1763029
Lachnoclostridium,1.291485208,4.965719882,1.942971761,ERR1763029
Clostridium,1.156329779,1.224289912,0.082392323,ERR1763029
Akkermansia,0.780898033,6.552399608,3.068817262,ERR1763029
Parasutterella,0.645742604,6.3956905,3.308069006,ERR1763029
Porphyromonas,0.615708064,0.27424094,-1.166802504,ERR1763029
Butyricicoccus,0.405466286,0.901077375,1.152069033,ERR1763029
Eubacterium,0.360414477,1.81194907,2.329813539,ERR1763029
Anaerotruncus,0.270310857,0.41136141,0.605787,ERR1763029
Eggerthella,0.270310857,2.115572968,2.96835708,ERR1763029
Odoribacter,0.180207238,4.084231146,4.502335652,ERR1763029
Bacteroides,15.52785704,45.05209739,1.536735532,ERR1763030
Ruminiclostridium,4.355008259,1.819359715,-1.259244641,ERR1763030
Blautia,4.144766481,1.236300815,-1.745261001,ERR1763030
Parabacteroides,4.129749212,4.907412406,0.248908343,ERR1763030
Alistipes,3.348851179,6.008745883,0.843397645,ERR1763030
Ruminococcus,2.898333083,0.480483723,-2.592663939,ERR1763030
Oscillibacter,2.718125845,1.419856395,-0.93686723,ERR1763030
Tyzzerella,2.372728638,0.226745128,-3.387403658,ERR1763030
Lachnoclostridium,1.291485208,5.441883064,2.075074836,ERR1763030
Clostridium,1.156329779,2.186470874,0.919051225,ERR1763030
Akkermansia,0.780898033,2.785725854,1.834847205,ERR1763030
Parasutterella,0.645742604,3.293203045,2.350460345,ERR1763030
Porphyromonas,0.615708064,0.242941208,-1.341639241,ERR1763030
Butyricicoccus,0.405466286,0.993359607,1.292734122,ERR1763030
Eubacterium,0.360414477,2.499595098,2.79396555,ERR1763030
Anaerotruncus,0.270310857,0.626248448,1.212115661,ERR1763030
Eggerthella,0.270310857,2.046104843,2.920188704,ERR1763030
Odoribacter,0.180207238,2.213464342,3.618577266,ERR1763030
Prevotella,0.105120889,0.318522917,1.599347795,ERR1763030
Bacteroides,15.52785704,47.29138947,1.60671879,ERR1763031
Ruminiclostridium,4.355008259,1.748716974,-1.316378644,ERR1763031
Blautia,4.144766481,1.482607869,-1.483153748,ERR1763031
Parabacteroides,4.129749212,4.796299816,0.215867671,ERR1763031
Alistipes,3.348851179,4.511182918,0.42983952,ERR1763031
Ruminococcus,2.898333083,0.481530761,-2.589523534,ERR1763031
Oscillibacter,2.718125845,0.722296141,-1.911949884,ERR1763031
Lachnoclostridium,1.291485208,5.125768232,1.988737127,ERR1763031
Akkermansia,0.780898033,4.435151746,2.505777383,ERR1763031
Parasutterella,0.645742604,3.38972312,2.392136316,ERR1763031
Porphyromonas,0.615708064,0.380155864,-0.69565542,ERR1763031
Butyricicoccus,0.405466286,0.741303935,0.870483207,ERR1763031
Eubacterium,0.360414477,2.204904011,2.612986984,ERR1763031
[Eubacterium] sulci[genus],0.270310857,0.107710828,-1.327456171,ERR1763031
Anaerotruncus,0.270310857,0.513210416,0.924930991,ERR1763031
Eggerthella,0.270310857,1.571310904,2.539277298,ERR1763031
Christensenella,0.195224508,0.114046759,-0.775508727,ERR1763031
Odoribacter,0.180207238,3.351707533,4.217167401,ERR1763031
Eubacterium,7.325094678,1.496712141,-2.291050629,ERR1763032
Bacteroides,7.125772374,53.08666209,2.897231129,ERR1763032
Blautia,6.438110425,1.197369712,-2.426768639,ERR1763032
Ruminococcus,4.235598964,0.456374522,-3.214275842,ERR1763032
Clostridium,4.125971696,0.657571891,-2.649513389,ERR1763032
Ruminiclostridium,3.757225434,1.854941604,-1.018293911,ERR1763032
Alistipes,3.149292406,6.531553636,1.052398486,ERR1763032
Paraprevotella,2.322104844,3.773677495,0.700538021,ERR1763032
Lachnoclostridium,0.807255332,4.524487192,2.486657316,ERR1763032
Butyricicoccus,0.747458641,0.583963097,-0.356116549,ERR1763032
Oscillibacter,0.687661949,0.780253214,0.182242877,ERR1763032
Eggerthella,0.408610724,0.824418491,1.012649796,ERR1763032
Parabacteroides,0.338847917,2.183727549,2.688083063,ERR1763032
Collinsella,0.239186765,0.147217588,-0.700187527,ERR1763032
Odoribacter,0.239186765,2.65482383,3.472406661,ERR1763032
Tyzzerella,0.239186765,0.107959564,-1.147646504,ERR1763032
Butyricimonas,0.219254535,5.201688095,4.568301309,ERR1763032
Parasutterella,0.179390074,2.713710865,3.919095047,ERR1763032
Anaerotruncus,0.159457843,0.382765728,1.263286597,ERR1763032
Clavibacter,0.159457843,0.986357837,2.628936069,ERR1763032
[Eubacterium] sulci[genus],0.119593382,0.122681323,0.036778067,ERR1763032
Eubacterium,7.325094678,1.910722198,-1.938729368,ERR1763033
Bacteroides,7.125772374,52.89654409,2.892055165,ERR1763033
Blautia,6.438110425,1.295968099,-2.312607116,ERR1763033
Ruminococcus,4.235598964,0.260301285,-4.02431166,ERR1763033
Clostridium,4.125971696,0.193841382,-4.411785421,ERR1763033
Ruminiclostridium,3.757225434,2.132255206,-0.817287558,ERR1763033
Alistipes,3.149292406,6.020159504,0.934773996,ERR1763033
Paraprevotella,2.322104844,6.202924236,1.417515392,ERR1763033
Lachnoclostridium,0.807255332,5.217102348,2.692151766,ERR1763033
Coprococcus,0.797289217,0.603677448,-0.401325251,ERR1763033
Butyricicoccus,0.747458641,0.908285335,0.281151834,ERR1763033
Oscillibacter,0.687661949,1.046743465,0.606136487,ERR1763033
Eggerthella,0.408610724,1.057820115,1.372295343,ERR1763033
Parabacteroides,0.338847917,1.06335844,1.649918179,ERR1763033
Odoribacter,0.239186765,1.462117856,2.611850138,ERR1763033
Butyricimonas,0.219254535,3.245458573,3.887743755,ERR1763033
Parasutterella,0.179390074,2.414709792,3.750677843,ERR1763033
Clavibacter,0.159457843,1.705804165,3.41920506,ERR1763033
Barnesiella,0.149491728,0.287992911,0.945967642,ERR1763033
Eubacterium,7.325094678,1.912652143,-1.937272895,ERR1763034
Bacteroides,7.125772374,53.93781324,2.920178729,ERR1763034
Blautia,6.438110425,0.869387338,-2.888566333,ERR1763034
Ruminococcus,4.235598964,0.675053697,-2.649491826,ERR1763034
Clostridium,4.125971696,0.178991511,-4.526770855,ERR1763034
Ruminiclostridium,3.757225434,1.830827452,-1.037171851,ERR1763034
Alistipes,3.149292406,6.259588831,0.99104018,ERR1763034
Paraprevotella,2.322104844,4.914595479,1.081639561,ERR1763034
Lachnoclostridium,0.807255332,5.272578501,2.7074117,ERR1763034
Butyricicoccus,0.747458641,0.675053697,-0.146991486,ERR1763034
Oscillibacter,0.687661949,0.69550987,0.01637147,ERR1763034
Eggerthella,0.408610724,0.69550987,0.767343922,ERR1763034
Parabacteroides,0.338847917,3.058197811,3.173971918,ERR1763034
Odoribacter,0.239186765,2.776925437,3.537278972,ERR1763034
Tyzzerella,0.239186765,0.219903856,-0.121264661,ERR1763034
Butyricimonas,0.219254535,2.695100747,3.619660618,ERR1763034
Parasutterella,0.179390074,2.009818963,3.485893586,ERR1763034
Anaerotruncus,0.159457843,0.40400941,1.341213833,ERR1763034
Clavibacter,0.159457843,0.593229007,1.89541408,ERR1763034
Barnesiella,0.149491728,0.225017899,0.589974108,ERR1763034
[Eubacterium] sulci[genus],0.119593382,0.143193209,0.259825507,ERR1763034
Faecalibacterium,11.94937213,0.203198162,-5.87790365,ERR1763035
Eubacterium,7.325094678,1.289866596,-2.505625544,ERR1763035
Bacteroides,7.125772374,51.11758989,2.842701513,ERR1763035
Blautia,6.438110425,0.768619136,-3.066296522,ERR1763035
Ruminococcus,4.235598964,0.45498719,-3.218668167,ERR1763035
Ruminiclostridium,3.757225434,1.409135083,-1.414857762,ERR1763035
Alistipes,3.149292406,6.060606061,0.944434355,ERR1763035
Paraprevotella,2.322104844,5.716052655,1.299586095,ERR1763035
Lachnoclostridium,0.807255332,5.517271844,2.772858096,ERR1763035
Butyricicoccus,0.747458641,0.605177136,-0.30463627,ERR1763035
Oscillibacter,0.687661949,0.543334217,-0.339859614,ERR1763035
